crop_path	page_id	page_num	line_num	label	transcription	image_path	x0	y0	x1	y1
output/crops/page029_line001.png	262534036	29	1	Sanskrit Text	ग्या॒ स प्त द शा नां॒ दु न्दु भी नां॒ प र मा॒ मे॒ वै त द्वा॒ चं प	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	225	156	1804	288
output/crops/page029_line002.png	262534036	29	2	Sanskrit Text	र म॒ म्प्र जा॒ प ति मु॒ ज्ज य ति स प्त॒ द श भ वं ति स	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	241	276	1823	424
output/crops/page029_line003.png	262534036	29	3	Sanskrit Text	प्त द शो वै॒ प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	238	390	1797	538
output/crops/page029_line004.png	262534036	29	4	Sanskrit Text	य ति।६। अ॒ थै ते॒ षां दु न्दु भी नां ए॒ कं य॒ जु षा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	252	513	1780	674
output/crops/page029_line005.png	262534036	29	5	Sanskrit Text	हं ति त त्स॒र्वे य॒ जु षा॒ ह ता भ वं ति।७। स ऽ आ॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	258	655	1786	833
output/crops/page029_line006.png	262534036	29	6	Sanskrit Text	हं ति। बृ॒ ह स्प ते व्वा॒ जं ज य बृ॒ ह स्प॒ त ये व्वा॒ चं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	257	826	1809	991
output/crops/page029_line007.png	262534036	29	7	Sanskrit Text	व्व द त बृ॒ ह स्प॒ तिं व्वा॒ जं जा प य ते॒ ति य॒ दि ब्रा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	261	1230	1843	1377
output/crops/page029_line008.png	262534036	29	8	Sanskrit Text	ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒ ब्रा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	261	1352	1829	1513
output/crops/page029_line009.png	262534036	29	9	Sanskrit Text	ह्म णः॒।८। अ॒ थ य॒ दि रा ज॒ न्यो य॒ ज ते। इ॒ न्द्र व्वा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	283	1525	1882	1669
output/crops/page029_line010.png	262534036	29	10	Sanskrit Text	जं ज ये॒ न्द्रा य व्वा॒ चं व्व द ते॒ न्द्रं व्वा॒ जं जा प य ते॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	259	1647	1875	1798
output/crops/page029_line011.png	262534036	29	11	Sanskrit Text	ति क्ष त्र ᳰ ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज न्यः॒।९। अ॒ थै ते॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	266	1754	1828	1911
output/crops/page029_line012.png	262534036	29	12	Sanskrit Text	ष्वा जि सृ॒ त्सु र॒ थे षु पु॒ न रा॒ सृ ते ष्वे ते॒ षां दु न्दु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000032.png	272	1908	1848	2082
output/crops/page030_line001.png	262534037	30	1	Sanskrit Text	स व स इ॒ न्द्र स्यो त्त मं ना॒ क ᳰ रु हे य मि॒ ति क्ष	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	264	107	1835	253
output/crops/page030_line002.png	262534037	30	2	Sanskrit Text	त्र ᳰ ही॒ न्द्रं क्ष त्र॒  ᳰ रा ज॒ न्यः।३। त्रिः सा॒ मा भि॒ गा य ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	253	232	1855	364
output/crops/page030_line003.png	262534037	30	3	Sanskrit Text	त्रि॒ र भि गी या॒ व रो ह ति दे व॒ स्या ह॒ ᳰ स वि तुः॒ स	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	241	338	1849	488
output/crops/page030_line004.png	262534037	30	4	Sanskrit Text	वे॒ स त्य॒ प्र स व सो बृ॒ ह स्प॒ ते रु त्त मं ना॒ क म रु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	251	470	1795	612
output/crops/page030_line005.png	262534037	30	5	Sanskrit Text	ह मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म हि बृ॒ ह स्प॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	237	601	1855	761
output/crops/page030_line006.png	262534037	30	6	Sanskrit Text	ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।४। अ॒ थ य॒ दि रा ज॒ न्यो	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	239	760	1797	913
output/crops/page030_line007.png	262534037	30	7	Sanskrit Text	य॒ ज ते दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒ प्र स	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	267	1233	1818	1373
output/crops/page030_line008.png	262534037	30	8	Sanskrit Text	व स ऽ इ॒ न्द्र स्यो त्त मं ना॒ क म रु ह मि॒ ति क्ष त्र ᳰ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	267	1365	1842	1514
output/crops/page030_line009.png	262534037	30	9	Sanskrit Text	ही॒ न्द्रः क्ष त्र॒ ᳰ रा ज न्यः॒।५। अ॒ थ स प्त॒ द श दु न्दु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	253	1503	1848	1659
output/crops/page030_line010.png	262534037	30	10	Sanskrit Text	भी॒ न नु वे द्य न्त ᳰ स॒ म्मि न्वं ति। प्र ती॒ च ऽ आ॒ ग्नी ध्रा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	280	1624	1899	1776
output/crops/page030_line011.png	262534037	30	11	Sanskrit Text	त्प्र जा॒ प तिं वा॒ ऽ ए ष ऽ उ॒ ज्ज य ति यो॒ व्वा ज पे॒ ये	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	300	1751	1838	1910
output/crops/page030_line012.png	262534037	30	12	Sanskrit Text	न य॒ ज ते व्वा ग्वै॒ प्र जा॒ प ति रे षा वै॒ प र मा व्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000031.png	279	1902	1854	2065
output/crops/page031_line001.png	262534038	31	1	Sanskrit Text	ति त द्य द॒ श्वा न व घ्रा प॒ य ती म मु॒ ज्ज या नी॒ ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	290	253	1780	395
output/crops/page031_line002.png	262534038	31	2	Sanskrit Text	त॒ स्मा द्वा ऽ अ॒ श्वा न॒ व घ्रा प य ति।१५। ब्रा ह्म णं॥	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	317	339	1795	494
output/crops/page031_line003.png	262534038	31	3	Sanskrit Text	४। त द्य॒ दा जिं धा॒ वं ति इ म॒ मे॒ वै ते॒ न लो क मु॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	301	482	1758	641
output/crops/page031_line004.png	262534038	31	4	Sanskrit Text	ज्ज य त्य॒ थ य॒ द्ब्र ह्मा॒ र थ च क्रे सा॒ म गा॒ य ति ना	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	305	570	1762	720
output/crops/page031_line005.png	262534038	31	5	Sanskrit Text	भि द घ्न उ॒ द्धि ते न्त रि क्ष लो क॒ मे॒ वै ते नो॒ ज्ज य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	308	695	1836	834
output/crops/page031_line006.png	262534038	31	6	Sanskrit Text	त्य॒ थ य द्यू॒ प ᳰ रो॒ ह ति दे व लो क॒ मे॒ वै ते नो॒ ज्ज	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	322	806	1806	985
output/crops/page031_line007.png	262534038	31	7	Sanskrit Text	य ति त॒ स्मा द्वा॒ ऽ ए त॒ त्त्र यं॒ क्रि य ते।१। स॒ ब्र ह्मा॒ र थ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	214	1219	1836	1372
output/crops/page031_line008.png	262534038	31	8	Sanskrit Text	च क्र म॒ धि रो ह ति ना भि द घ्न ऽ उ॒ द्धि तं दे व॒ स्या	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	227	1347	1772	1500
output/crops/page031_line009.png	262534038	31	9	Sanskrit Text	ह ᳰ स वि तुः॒ स वे॒ स त्य॒ स व सो बृ॒ ह स्प॒ ते रु त्त मं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	217	1492	1762	1634
output/crops/page031_line010.png	262534038	31	10	Sanskrit Text	ना॒ क ᳰ रु हे य मि॒ ति य॒ दि ब्रा ह्म णो य॒ ज ते ब्र॒ ह्म	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	224	1613	1822	1752
output/crops/page031_line011.png	262534038	31	11	Sanskrit Text	हि बृ॒ ह स्प॒ ति र्ब्र॒ ह्म हि॒ ब्रा ह्म णः॒।२। अ॒ थ य॒ दि रा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	224	1757	1826	1906
output/crops/page031_line012.png	262534038	31	12	Sanskrit Text	ज॒ न्यो य॒ ज ते। दे व॒ स्या ह॒ ᳰ स वि तुः॒ स वे॒ स त्य॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000030.png	238	1865	1769	2034
output/crops/page032_line001.png	262534039	32	1	Sanskrit Text	त॒ त्क रो ति।१२। अ॒ थ य॒ द्बा र्ह स्प त्यो भ॒ व ति। बृ॒ ह स्प॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	241	157	1813	313
output/crops/page032_line002.png	262534039	32	2	Sanskrit Text	ति र्ह्ये॒ त म॒ ग्र ऽ उ द॒ ज य त्त॒ स्मा द्बा र्ह स्प त्यो॒ भ व ति॥	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	266	281	1821	423
output/crops/page032_line003.png	262534039	32	3	Sanskrit Text	१३॥ अ॒ थ य॒ न्नै वा रो भ॒ व ति। ब्र॒ ह्म वै बृ॒ ह स्प॒ ति	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	256	416	1807	569
output/crops/page032_line004.png	262534039	32	4	Sanskrit Text	रे ते वै ब्र॒ ह्म णा प च्य न्ते य॒ न्नी वा॒ रा स्त॒ स्मा न्नै वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	271	517	1839	676
output/crops/page032_line005.png	262534039	32	5	Sanskrit Text	रो॒ भ व ति स प्त॒ द श श रा वो भ व ति स प्त द शो वै॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	258	648	1806	807
output/crops/page032_line006.png	262534039	32	6	Sanskrit Text	प्र जा॒ प ति स्त॒ त्प्र जा॒ प ति मु॒ ज्ज य ति।१४। त म॒ श्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	268	792	1802	942
output/crops/page032_line007.png	262534039	32	7	Sanskrit Text	न॒ व घ्रा प य ति। व्वा॒ जि न ऽ इ॒ ति व्वा जि॒ नो ह्य॒ श्वा स्त॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	244	1233	1836	1385
output/crops/page032_line008.png	262534039	32	8	Sanskrit Text	स्मा दा ह व्वा॒ जि न ऽ इ॒ ति व्वा ज जि त ऽ इ त्ये॒ न्नं वै व्वा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	268	1384	1866	1516
output/crops/page032_line009.png	262534039	32	9	Sanskrit Text	जो न्न जि त ऽ इ॒ त्ये॒ वै त॒ दा ह व्वा॒ ज ᳰ स रि ष्य॒ न्त	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	278	1498	1789	1641
output/crops/page032_line010.png	262534039	32	10	Sanskrit Text	ऽ इ॒ त्यो जि ᳰ हि॒ स रि ष्य॒ न्तो भ॒ वं ति बृ॒ ह	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	288	1629	1829	1758
output/crops/page032_line011.png	262534039	32	11	Sanskrit Text	स्प॒ ते र्भा ग म॒ व जि घ्र ते॒ ति बृ॒ ह स्प॒ ते॒ र्ह्ये ष॒ भा गो	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	285	1740	1880	1890
output/crops/page032_line012.png	262534039	32	12	Sanskrit Text	भ॒ व ति त॒ स्मा दा ह बृ॒ ह स्प॒ ते र्भा ग म॒ व जि घ्र ते॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000029.png	295	1885	1863	2017
output/crops/page033_line001.png	262534040	33	1	Sanskrit Text	त दा ह ।१०। अ र्द्धः प्र पा ठ क॥५९॥ ते वा॒ ऽ ए त॒ ऽ ए	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	294	121	1861	289
output/crops/page033_line002.png	262534040	33	2	Sanskrit Text	व त्र॒ यो यु क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	308	277	1868	414
output/crops/page033_line003.png	262534040	33	3	Sanskrit Text	त्रा॒ धि प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	298	396	1847	540
output/crops/page033_line004.png	262534040	33	4	Sanskrit Text	स तं य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	304	518	1871	659
output/crops/page033_line005.png	262534040	33	5	Sanskrit Text	ति त॒ स्मा द पी॒ त र स्मिं न्य ज्ञ॒ ऽ ए त॒ ऽ ए व त्र॒ यो यु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	288	642	1852	781
output/crops/page033_line006.png	262534040	33	6	Sanskrit Text	क्ता॒ भ वं ति त्रि वृ द्धि॒ दे वा॒ नां त द्धि॒ दे व त्रा॒ धि	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	292	756	1832	917
output/crops/page033_line007.png	262534040	33	7	Sanskrit Text	प्र ष्टि यु ग ऽ ए व॒ च तु र्थो॒  न्वे ति मा नु षो हि स तं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	264	1221	1802	1394
output/crops/page033_line008.png	262534040	33	8	Sanskrit Text	य॒ त्र दा स्य न्भ॒ व ति त॒ च्च तु र्थ॒ मु प यु॒ ज्य द दा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	283	1372	1793	1518
output/crops/page033_line009.png	262534040	33	9	Sanskrit Text	ति॥११॥ अ॒ थ बा र्ह स्प त्यं॒ च रुं॒ नै वा र॒ᳰ स प्त॒ द	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	275	1518	1827	1657
output/crops/page033_line010.png	262534040	33	10	Sanskrit Text	श श रा वं नि॒ र्व्व प ति। अ॒ न्नं वा॒ ऽ ए षः ऽ उ॒ ज्ज य ति यो॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	273	1634	1825	1778
output/crops/page033_line011.png	262534040	33	11	Sanskrit Text	व्वा ज पे॒ ये न य॒ ज ते  न्न पे॒ यᳰ ह वै ना॒ मै त द्य॒ द्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	272	1798	1829	1932
output/crops/page033_line012.png	262534040	33	12	Sanskrit Text	ज पे॒ यं त द्य॒ दे॒ वै त द॒ न्न मु द॒ जै षी त्त॒ दे॒ वा स्मा ऽ ए	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000028.png	271	1903	1838	2062
output/crops/page034_line001.png	262534041	34	1	Sanskrit Text	धी॒ त्ये॒ वै त॒ दा ह युं जं॒ तु त्वा म रु॒ तो व्वि श्व॒ वे द स ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	241	147	1845	295
output/crops/page034_line002.png	262534041	34	2	Sanskrit Text	इ॒ ति युं जं॒ तु त्वा दे वा ऽ इ॒ त्ये॒ वै इ॒ त॒ दा ह॒ ते त्व॒ ष्टा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	263	288	1813	417
output/crops/page034_line003.png	262534041	34	3	Sanskrit Text	प त्सु॒ ज वं॒ द धा त्वि॒ ति ना॒ त्र ति रो॒ हि त मि वा स्त्य॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	274	415	1892	544
output/crops/page034_line004.png	262534041	34	4	Sanskrit Text	थ द क्षि णा प्र ष्टिं॒ यु न क्ति स व्या प्र ष्टिं वा ऽ अ॒ ग्रे	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	276	535	1832	671
output/crops/page034_line005.png	262534041	34	5	Sanskrit Text	मा नु षे॑ थै वं॒ दे व त्रा॒।९। स॒ यु न क्ति। ज वो य॒ स्ते	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	290	674	1868	811
output/crops/page034_line006.png	262534041	34	6	Sanskrit Text	व्वा जिं नि॒ हि तो गु॒ हा यः॒ श्ये ने प॒रीत्तोऽ अ॒च	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	301	795	1796	948
output/crops/page034_line007.png	262534041	34	7	Sanskrit Text	र च्च व्वा॒त ऽ इ॒ ति ज वो य॒ स्ते बा जि न्न॒ प्य न्य॒ त्रा ष	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	264	1221	1835	1355
output/crops/page034_line008.png	262534041	34	8	Sanskrit Text	नि॒ हि त स्ते॒ न न इ मं॒ य ज्ञ॒ म्प्र जा॒ प ति मु॒ ज्ज ये॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	252	1347	1793	1483
output/crops/page034_line009.png	262534041	34	9	Sanskrit Text	त्ये व इ॒ त॒ दा ह ते॒ न नो वा जि न्ब॑ ल वा न्ब॑ ले न	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	275	1487	1797	1621
output/crops/page034_line010.png	262534041	34	10	Sanskrit Text	व्वा ज जि॒ च्च भ॒ व स॒ म ने च पा र यि ष्णु रि त्यं॒ नं	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	281	1634	1817	1768
output/crops/page034_line011.png	262534041	34	11	Sanskrit Text	व्वै व्वा॒ जों ऽ न जि॒ च्च न ऽ ए॒ ध्य स्मिं॒ श्च नो य ज्ञे॒ दे	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	288	1753	1799	1905
output/crops/page034_line012.png	262534041	34	12	Sanskrit Text	व स म न॒ इ मं॒ य ज्ञं॒ प्र जा॒ प ति मु॒ ज्ज ये॒ त्ये॒ वै	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000027.png	302	1884	1817	2030
output/crops/page035_line001.png	262534042	35	1	Sanskrit Text	नु षे॒ थै वं॒ दे व त्रा॒।७। स॒ यु न क्ति। व्वा॒ तो वा म॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	320	161	1783	300
output/crops/page035_line002.png	262534042	35	2	Sanskrit Text	नो वे॒ ति न वै व्वा॒ ता त्किं॒ च ना॒ शी यो स्ति न म॒ न	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	318	274	1791	396
output/crops/page035_line003.png	262534042	35	3	Sanskrit Text	सः किं॒ च ना॒ शी यो स्ति त॒ स्मा दा ह व्वा॒ तो वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	324	390	1800	515
output/crops/page035_line004.png	262534042	35	4	Sanskrit Text	म॒ नो वे॒ ति गं ध र्वाः॒ स प्त॒ वि ᳰ श तिः।। ते ऽ अ ग्रे॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	336	522	1811	669
output/crops/page035_line005.png	262534042	35	5	Sanskrit Text	श्व म युं जं नि॒ ति ग ध र्व्वा॒ ह वा ऽ अ ग्रे॑ श्वं यु यु जु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	321	655	1808	799
output/crops/page035_line006.png	262534042	35	6	Sanskrit Text	स्त द्ये ग्रे॒ श्व म॒ युं जं स्ते॒ त्वा युं जं त्वि॒ त्ये॒ वै त॒ दा ह	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	328	788	1834	943
output/crops/page035_line007.png	262534042	35	7	Sanskrit Text	ते॒ अ स्मिं ज व मा॒ द धु रि॒ ति त॒ द्ये स्मिं ज व मा॒ द धु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	272	1247	1848	1395
output/crops/page035_line008.png	262534042	35	8	Sanskrit Text	स्ते त्व॒ यि ज व मा॒ द ध त्वि॒ त्ये॒ वै त॒ दा ह॒।८। अ॒थ स	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	274	1375	1800	1500
output/crops/page035_line009.png	262534042	35	9	Sanskrit Text	व्यायुग्यं॒ युनक्ति। व्वा॒ तर ᳰ हा भ व व्वा जि न्यु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	270	1484	1794	1611
output/crops/page035_line010.png	262534042	35	10	Sanskrit Text	ज्य॒ मा न ऽ इ॒ ति व्वा॒ त ज वो भ व व्वा जि न्यु ज्य॒ मा न ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	268	1607	1818	1733
output/crops/page035_line011.png	262534042	35	11	Sanskrit Text	इ॒ त्ये॒ वै त॒ दा हें॒ द्र स्ये व द॒ क्षि णः श्रि॒ यै धी॒ ति य	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	246	1717	1818	1860
output/crops/page035_line012.png	262534042	35	12	Sanskrit Text	थें॒ द्र स्य द॒ क्षि णः श्रि॒ यै वं य॒ ज मा न स्य श्रि॒ यै	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000026.png	264	1850	1771	1987
output/crops/page036_line001.png	262534043	36	1	Sanskrit Text	स॒ म भ व द॒ स र्व्वो हि वै॒ स म॒ भ व त्त॒ स्मा न्न स॒ र्व्वैः	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	273	140	1827	300
output/crops/page036_line002.png	262534043	36	2	Sanskrit Text	प द्भिः प्र॒ ति ति ष्ठ त्ये॒ कै क मे व पा॒ द मु द॒ च्य ति ष्ठ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	274	280	1821	420
output/crops/page036_line003.png	262534043	36	3	Sanskrit Text	ति त द्य॒ दे॒ वा स्या॒ त्रा प्स्व॒ ही य त ते॒ नै॒ वै न मे	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	281	412	1794	555
output/crops/page036_line004.png	262534043	36	4	Sanskrit Text	त त्स॒ म र्द्ध य ति कृ त्स्नं॒ क रो ति त॒ स्मा द॒ श्वा न द्भि॒ र॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	283	541	1835	669
output/crops/page036_line005.png	262534043	36	5	Sanskrit Text	भ्यु॒ क्ष ति स्न॒ प ना या भ्य व नी य॒ मा नां त्स्न पि ता॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	292	650	1861	776
output/crops/page036_line006.png	262534043	36	6	Sanskrit Text	न्वो दा॒ नी ता न्।५। सो॒ भ्यु क्ष ति॒ अ॒ प्स्व न्त॒ र मृ त	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	301	773	1899	927
output/crops/page036_line007.png	262534043	36	7	Sanskrit Text	म प्सु॒ भे ष ज॒ म पा॒ मु त प्र॒ श स्ति ष्व॒ श्वा भ॒ व त व्वा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	294	1275	1783	1411
output/crops/page036_line008.png	262534043	36	8	Sanskrit Text	जि॒ न ऽ इ॒ त्य ने ना॒ पि दे॒ वी रा पो यो॒ व ऊ र्मिः	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	302	1401	1762	1535
output/crops/page036_line009.png	262534043	36	9	Sanskrit Text	प्र॒ तू र्तिः क कु न्मा न्वा ज सा स्ते॒ ना यं व्वा॒ ज ᳰ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	306	1524	1769	1641
output/crops/page036_line010.png	262534043	36	10	Sanskrit Text	से दि त्यं॒ नं वै व्वा॒ ज स्ते॒ ना य मं॒ न मु॒ ज्ज य त्वि॒ त्ये॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	304	1633	1860	1782
output/crops/page036_line011.png	262534043	36	11	Sanskrit Text	वै त॒ दा ह॒।६। अ॒ थ र॒ थं यु न क्ति। स॒ द क्षि णा यु	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	330	1763	1879	1894
output/crops/page036_line012.png	262534043	36	12	Sanskrit Text	ग्य॒ मे वा॒ ग्रे यु न क्ति स व्या यु ग्यं वा ऽ अ॒ ग्रे मा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000025.png	334	1889	1805	2031
output/crops/page037_line001.png	262534044	37	1	Sanskrit Text	ह।४। तं॒ धू र्गृ ही त॒ म न्त र्व्वे॒ द्य॒ भ्य॒ व व र्त्त य ति व्वा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000024.png	282	158	1809	305
output/crops/page037_line002.png	262534044	37	2	Sanskrit Text	ज स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि त्यं॒ नं व्वै व्वा जों॒ ऽ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000024.png	290	294	1813	421
output/crops/page037_line003.png	262534044	37	3	Sanskrit Text	न स्य नु॒ प्र स वे॒ मा त॒ रं म ही मि॒ त्ये॒ वै त॒ दा हा॒	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000024.png	315	407	1819	538
output/crops/page037_line004.png	262534044	37	4	Sanskrit Text	दि तिं ना॒ म व्व॒ च सा क रा म ह ऽ इ॒ ती यं वै॒ पृ	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000024.png	323	547	1813	674
output/crops/page037_line005.png	262534044	37	5	Sanskrit Text	थि व्य॒ दि ति स्त॒ स्मा दा हा॒ दि तिं ना॒ म व्व॒ च सा	/Users/suyash/Desktop/project/experimental_results/binarized/MORPHBG_default/00000024.png	321	652	1780	780
